item,url,discount_price,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
(PRE-ORDER) KANG DANIEL - [The Story : Repackage RETOLD] 1st Full Album Repackage 2 Version SET,https://www.kpopalbums.com/collections/pre-order/products/kang-daniel-the-story-repackage-retold-1st-full-album-repackage-2-version-set,32.76,40.95,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) KANG DANIEL - [The Story : Repackage RETOLD] 1st Full Album Repackage OFF Version,https://www.kpopalbums.com/collections/pre-order/products/kang-daniel-the-story-repackage-retold-1st-full-album-repackage-off-version,16.79,20.99,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) KANG DANIEL - [The Story : Repackage RETOLD] 1st Full Album Repackage ON Version,https://www.kpopalbums.com/collections/pre-order/products/kang-daniel-the-story-repackage-retold-1st-full-album-repackage-on-version,16.79,20.99,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) KANG DANIEL - [The Story : Repackage RETOLD] 1st Full Album Repackage RANDOM Version,https://www.kpopalbums.com/collections/pre-order/products/kang-daniel-the-story-repackage-retold-1st-full-album-repackage-random-version,15.96,19.95,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) NTX - [LATECOMER] 1st Single META PLATFORM Album,https://www.kpopalbums.com/collections/pre-order/products/ntx-latecomer-1st-single-meta-platform-album,9.94,12.42,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) TO1 - [UP2U] 4th Mini Album 2 Version SET,https://www.kpopalbums.com/collections/pre-order/products/to1-up2u-4th-mini-album-2-version-set,26.78,33.47,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) TO1 - [UP2U] 4th Mini Album FREEZE TAG Version,https://www.kpopalbums.com/collections/pre-order/products/to1-up2u-4th-mini-album-freeze-tag-version,13.73,17.16,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) TO1 - [UP2U] 4th Mini Album PLATFORM Version,https://www.kpopalbums.com/collections/pre-order/products/to1-up2u-4th-mini-album-platform-version,9.39,11.74,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) TO1 - [UP2U] 4th Mini Album RANDOM Version,https://www.kpopalbums.com/collections/pre-order/products/to1-up2u-4th-mini-album-random-version,13.05,16.31,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) TO1 - [UP2U] 4th Mini Album TROUBLEMAKER Version,https://www.kpopalbums.com/collections/pre-order/products/to1-up2u-4th-mini-album-troublemaker-version,13.73,17.16,False,0.00,0,0,kpopalbums,False,2022-11-14
