item,url,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
강다니엘 | KANG DANIEL 3RD MINI ALBUM [ YELLOW ],https://www.musicplaza.com/collections/k-pop/products/%EA%B0%95%EB%8B%A4%EB%8B%88%EC%97%98-kang-daniel-3rd-mini-album-yellow,22.99,False,5.0,0.0,6.0,musicplaza,False,2022-11-14
강민경 | KANG MINKYUNG | 1ST MINI ALBUM [ JUST ME ] | POSTER ONLY,https://www.musicplaza.com/collections/k-pop/products/%EA%B0%95%EB%AF%BC%EA%B2%BD-kang-minkyung-poster,5.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
강승윤 | KANG SEUNGYOON 1ST ALBUM [ PAGE ],https://www.musicplaza.com/collections/k-pop/products/%EA%B0%95%EC%8A%B9%EC%9C%A4-kang-seungyoon-1st-full-album-page,25.99,False,5.0,0.0,2.0,musicplaza,False,2022-11-14
강승윤 | KANG SEUNGYOON 1ST ALBUM [ PAGE ] KIHNO KIT,https://www.musicplaza.com/collections/k-pop/products/%EA%B0%95%EC%8A%B9%EC%9C%A4-kang-seungyoon-1st-full-album-page-kit-album,29.99,False,5.0,0.0,1.0,musicplaza,False,2022-11-14
강승윤 | KANG SEUNGYOON YG PALM STAGE 2021 [ YOON : PASSAGE ]  KiT VIDEO,https://www.musicplaza.com/collections/k-pop/products/%EA%B0%95%EC%8A%B9%EC%9C%A4-kang-seungyoon-yg-palm-stage-2021-yoon-passage-kit-video,55.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
강타 | KANGTA MINI ALBUM HOME - CHAPTER 1,https://www.musicplaza.com/collections/k-pop/products/smk0707,28.99,False,5.0,0.0,2.0,musicplaza,False,2022-11-14
강타 | KANGTA THE 4TH ALBUM [ Eyes On You ] DIGIPACK VER.,https://www.musicplaza.com/collections/k-pop/products/%EA%B0%95%ED%83%80-kangta-the-4th-album-eyes-on-you-digipack-ver,16.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
강타 | KANGTA THE 4TH ALBUM [ Eyes On You ] PHOTOBOOK VER.,https://www.musicplaza.com/collections/k-pop/products/%EA%B0%95%ED%83%80-kangta-the-4th-album-eyes-on-you-photobook-ver,23.99,False,5.0,0.0,1.0,musicplaza,False,2022-11-14
강혜원 | KANG HYEWON WINTER SPECIAL ALBUM [ W ],https://www.musicplaza.com/collections/k-pop/products/%EA%B0%95%ED%98%9C%EC%9B%90-kang-hyewon-winter-special-album-w,28.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
개리 | GARY VOL.1 [ 2002 ],https://www.musicplaza.com/collections/k-pop/products/l200001158,18.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
개코 ( 다이나믹 듀오) | GAEKO REDINGRAY,https://www.musicplaza.com/collections/k-pop/products/l200001052,23.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
갯마을 차차차 | HOMETOWN CHA CHA CHA O.S.T.,https://www.musicplaza.com/collections/k-pop/products/%EA%B0%AF%EB%A7%88%EC%9D%84-%EC%B0%A8%EC%B0%A8%EC%B0%A8-hometown-cha-cha-cha-o-st,28.99,False,5.0,0.0,4.0,musicplaza,False,2022-11-14
거미 | GUMMY 7TH ALBUM [ STROKE ],https://www.musicplaza.com/collections/k-pop/products/l200001432,21.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
